unit_id,var_id,year,val,diff,rate,mean,gmean,c_diff,c_rate,cires_rate,cires_period
040410706043,72305,2010,4962,99,0.0203578038247995,0.0012211021768454,0.0011730000306220,29,0.005878775592945469,2,4
040410706043,72305,2011,4926,-36,-0.0072551390568319,0.0006214832444573,0.0005693838081566,14,0.0028501628664495114,2,3
040410706043,72305,2012,4889,-37,-0.0075111652456354,0.0006257648533107,0.0005737003324613,14,0.002871794871794872,2,3
040410706043,72305,2013,4841,-48,-0.0098179586827572,-0.0012147499601638,-0.0012758293268693,-31,-0.006362889983579639,2,0
040410706043,72305,2014,4826,-15,-0.0030985333608759,-0.0014649985042602,-0.0015263467898142,-37,-0.0076084721365412295,1,0
040410706043,72305,2015,4803,-23,-0.0047658516369664,-0.0064897295966134,-0.0064924647976173,-159,-0.03204353083434099,0,0
040410706043,72305,2016,4735,-68,-0.0141578180303977,-0.0078702653913265,-0.0078779198602192,-191,-0.03877385302476655,0,0
040410706043,72305,2017,4696,-39,-0.0082365364308342,-0.0080153396283663,-0.0080229829025025,-193,-0.039476375536919614,0,0
040410706043,72305,2018,4683,-13,-0.0027683134582624,-0.0066054105834673,-0.0066145033775104,-158,-0.032637884734558975,0,0
040410706043,72305,2019,4638,-45,-0.0096092248558616,-0.0079075488824645,-0.0079154521820367,-188,-0.03895565685868214,0,0
040410706043,72305,2020,4608,-30,-0.0064683053040103,-0.0082480396158732,-0.0082550978497912,-195,-0.04059962523422861,0,0
040410706043,72305,2021,4559,-49,-0.0106336805555556,-0.0075432121209048,-0.0075470619047866,-176,-0.03717001055966209,0,0
040410712011,72305,2000,16505,92,0.0056053128617559,-0.0031856530147669,-0.0032994120844253,-275,-0.016388557806912993,1,0
040410712011,72305,2001,16517,12,0.0007270524083611,-0.0040295154770756,-0.0041377596147087,-346,-0.020518294490897232,1,0
040410712011,72305,2002,16585,68,0.0041169703941394,-0.0043091279807064,-0.0044148420249340,-371,-0.02188016041519226,1,0
040410712011,72305,2003,16549,-36,-0.0021706361169732,-0.0049201837249786,-0.0050234058807471,-422,-0.024865947793294443,0,0
040410712011,72305,2004,16558,9,0.0005438395069188,0.0017645078108404,0.0017606811754936,145,0.008834460488637057,3,4
040410712011,72305,2005,16591,33,0.0019929943229859,0.0010420441030864,0.0010399432375801,86,0.005210542259921236,2,4
040410712011,72305,2006,16526,-65,-0.0039177867518534,0.0001130762710435,0.0001089548831601,9,0.0005448931404007991,2,2
040410712011,72305,2007,16582,56,0.0033885997821614,-0.0000325978513521,-0.0000361798864899,-3,-0.0001808863430810974,2,2
040410712011,72305,2008,16490,-92,-0.0055481847786757,-0.0007081075836926,-0.0007140530357672,-59,-0.003565170100912442,2,1
040410712011,72305,2009,16568,78,0.0047301394784718,0.0001291524106180,0.0001207583660383,10,0.0006039376736320811,2,2
040410712011,72305,2010,16933,365,0.0220304200869145,0.0041366375634037,0.0040891380073291,342,0.020613585678982582,3,4
040410712011,72305,2011,16874,-59,-0.0034843205574913,0.0042233308022762,0.0041765129147653,348,0.021057727217717537,3,4
040410712011,72305,2012,16859,-15,-0.0008889415669077,0.0033678225324623,0.0033188691186306,277,0.01670486069231697,3,4
040410712011,72305,2013,16834,-25,-0.0014828874784981,0.0041808819924978,0.0041378401615748,344,0.020861127956337173,3,4
040410712011,72305,2014,16739,-95,-0.0056433408577878,0.0021061859252459,0.0020557505691561,171,0.010321100917431193,3,4
040410712011,72305,2015,16629,-110,-0.0065714797777645,-0.0036141940476899,-0.0036166882862225,-304,-0.017953109313175456,1,0
040410712011,72305,2016,16469,-160,-0.0096217451440255,-0.0048416789649967,-0.0048470449507939,-405,-0.024001422306507054,1,0
040410712011,72305,2017,16482,13,0.0007893618313194,-0.0045060182853513,-0.0045129384499348,-377,-0.022361943175751825,1,0
040410712011,72305,2018,16354,-128,-0.0077660478097318,-0.0057626503515980,-0.0057689225008499,-480,-0.028513722228822622,0,0
040410712011,72305,2019,16130,-224,-0.0136969548734255,-0.0073733731547256,-0.0073846850245668,-609,-0.036382101678714376,0,0
040410712011,72305,2020,15999,-131,-0.0081215127092374,-0.0076833797410202,-0.0076946313466716,-630,-0.0378856215046004,0,0
040410712011,72305,2021,15820,-179,-0.0111881992624539,-0.0079966705647058,-0.0080087305667235,-649,-0.03940737142510171,0,0
040410717011,72305,2000,13707,98,0.0072011169079286,-0.0028149416942424,-0.0029646219641571,-205,-0.014735480161012076,1,0
040410717011,72305,2001,13854,147,0.0107244473626614,-0.0014894886794445,-0.0016519518519800,-115,-0.008232514854320281,1,0
040410717011,72305,2002,13859,5,0.0003609065973726,-0.0024624788110402,-0.0026201608723585,-183,-0.013032331576698477,1,0
040410717011,72305,2003,13951,92,0.0066382855905910,-0.0024166903725972,-0.0025747873762819,-181,-0.012807812057741296,1,0
040410717011,72305,2004,13971,20,0.0014335889900366,0.0052716690897180,0.0052642907584857,362,0.026600044088470866,4,4
