unit_id,var_id,year,val,diff,rate,mean,gmean,c_diff,c_rate
011212001011,72305,1995,29570,,,,,,
011212001011,72305,1996,29763,193,0.0065268853567805,,,,
011212001011,72305,1997,29810,47,0.0015791418875785,,,,
011212001011,72305,1998,29887,77,0.0025830258302583,,,,
011212001011,72305,1999,29339,-548,-0.0183357312543915,,,,
011212001011,72305,2000,29335,-4,-0.0001363372984764,-0.0015566030956501,-0.0015945256882421,-235,-0.0079472438282043
011212001011,72305,2001,29366,31,0.0010567581387421,-0.0026506285392578,-0.0026820905100051,-397,-0.0133387091355038
011212001011,72305,2002,29376,10,0.0003405298644691,-0.0028983509438797,-0.0029288810847519,-434,-0.0145588728614559
011212001011,72305,2003,29423,47,0.0015999455337691,-0.0030949670031775,-0.0031244929444647,-464,-0.0155251447117476
011212001011,72305,2004,29536,113,0.0038405329164259,0.0013402858309860,0.0013393299722322,197,0.0067146119499642
011212001011,72305,2005,29487,-49,-0.0016589924160347,0.0010357548074743,0.0010341635536921,152,0.0051815237770581
011212001011,72305,2006,29404,-83,-0.0028147997422593,0.0002614432312740,0.0002586688432362,38,0.0012940134849826
011212001011,72305,2007,29444,40,0.0013603591348116,0.0004654090853425,0.0004625348879639,68,0.0023148148148148
011212001011,72305,2008,29605,161,0.0054680070642576,0.0012390213914402,0.0012340777602975,182,0.0061856370866329
011212001011,72305,2009,29748,143,0.0048302651579125,0.0014369678397375,0.0014314324268994,212,0.0071776814734561
011212001011,72305,2010,30166,418,0.0140513647976335,0.0045790392824712,0.0045635763606342,679,0.0230270966866755
011212001011,72305,2011,30300,134,0.0044420871179474,0.0060304166545125,0.0060214551134730,896,0.0304720446197796
011212001011,72305,2012,30303,3,0.0000990099009901,0.0057781468077482,0.0057678832146595,859,0.0291740252683059
011212001011,72305,2013,30219,-84,-0.0027720027720028,0.0041301448404961,0.0041139591210646,614,0.0207397399087992
011212001011,72305,2014,30104,-115,-0.0038055527979086,0.0024029812493319,0.0023820627039617,356,0.0119671910716687
011212001011,72305,2015,30107,3,0.0000996545309593,-0.0003873608040029,-0.0003914752513893,-59,-0.0019558443280514
011212001011,72305,2016,30048,-59,-0.0019596771514930,-0.0016677136578910,-0.0016689276866415,-252,-0.0083168316831683
011212001011,72305,2017,29992,-56,-0.0018636847710330,-0.0020602525922956,-0.0020610806665063,-311,-0.0102630102630103
011212001011,72305,2018,29922,-70,-0.0023339557215257,-0.0019726431822002,-0.0019734242002183,-297,-0.0098282537476422
011212001011,72305,2019,29718,-204,-0.0068177260878284,-0.0025750778401842,-0.0025776981073742,-386,-0.0128222163167685
011212001011,72305,2020,29554,-164,-0.0055185409516118,-0.0036987169366984,-0.0037008557653082,-553,-0.0183678214368751
011212001011,72305,2021,29317,-237,-0.0080192190566421,-0.0049106253177282,-0.0049135986796390,-731,-0.0243277422790202
011212001063,72305,1995,12268,,,,,,
011212001063,72305,1996,12434,166,0.0135311379197913,,,,
011212001063,72305,1997,12466,32,0.0025735885475310,,,,
011212001063,72305,1998,12543,77,0.0061768008984438,,,,
011212001063,72305,1999,12398,-145,-0.0115602327991709,,,,
011212001063,72305,2000,12486,88,0.0070979190191966,0.0035638427171584,0.0035289662681861,218,0.0177698076296055
011212001063,72305,2001,12469,-17,-0.0013615249078968,0.0005853101516207,0.0005623396871721,35,0.0028148624738620
011212001063,72305,2002,12528,59,0.0047317347020611,0.0010169393825268,0.0009927326054946,62,0.0049735279961495
011212001063,72305,2003,12709,181,0.0144476372924649,0.0026711066613310,0.0026329928245361,166,0.0132344734114646
011212001063,72305,2004,12821,112,0.0088126524510190,0.0067456837113690,0.0067324179783039,423,0.0341184061945475
011212001063,72305,2005,12876,55,0.0042898369861945,0.0061840673047685,0.0061703781941145,390,0.0312349831811629
011212001063,72305,2006,12884,8,0.0006213109661386,0.0065806344795756,0.0065696193889153,415,0.0332825407009383
011212001063,72305,2007,13025,141,0.0109438062713443,0.0078230487934322,0.0078112394653373,497,0.0396711366538953
011212001063,72305,2008,13099,74,0.0056813819577735,0.0060697977264940,0.0060634059786078,390,0.0306869147847982
011212001063,72305,2009,13167,68,0.0051912359722116,0.0053455144307325,0.0053400571087232,346,0.0269869744949692
011212001063,72305,2010,13272,105,0.0079744816586922,0.0060824433652320,0.0060766764320019,396,0.0307548928238583
011212001063,72305,2011,13372,100,0.0075346594333936,0.0074651130586830,0.0074630582507056,488,0.0378764358894753
011212001063,72305,2012,13459,87,0.0065061322165719,0.0065775782477286,0.0065770221634818,434,0.0333205374280230
011212001063,72305,2013,13563,104,0.0077271714094658,0.0069867361380670,0.0069862116226238,464,0.0354225513397969
011212001063,72305,2014,13682,119,0.0087738700877387,0.0077032629611724,0.0077029967920992,515,0.0391129338497760
011212001063,72305,2015,13759,77,0.0056278321882766,0.0072339330670893,0.0072333557565185,487,0.0366937914406269
011212001063,72305,2016,13853,94,0.0068318918526056,0.0070933795509317,0.0070928050531538,481,0.0359706850134610
011212001063,72305,2017,13880,27,0.0019490363098246,0.0061819603695822,0.0061791985295954,421,0.0312801842633182
011212001063,72305,2018,14021,141,0.0101585014409222,0.0066682263758735,0.0066642496961364,458,0.0337683403376834
011212001063,72305,2019,14177,156,0.0111261678910206,0.0071386859365299,0.0071332881130073,495,0.0361789212103494
011212001063,72305,2020,14250,73,0.0051491853001340,0.0070429565589014,0.0070373971673883,491,0.0356857329747801
011212001063,72305,2021,14265,15,0.0010526315789474,0.0058871045041698,0.0058786456132343,412,0.0297408503573233
011212006063,72305,1995,31211,,,,,,
011212006063,72305,1996,31203,-8,-0.0002563198872192,,,,
