unit_id,var_id,year,val,population,rate,group,group_start,diff,mean,gmean,score,adj_score
011212001011,10514,2008,674,29605,0.0227664245904408,C,B,-0.0070189306602045,-0.0078791658857048,-0.0078832489863312,1,1
011212001011,10514,2009,1026,29748,0.0344897135941912,C,B,0.0117232890037504,-0.0047353183862538,-0.0047712558381953,1,1
011212001011,10514,2010,993,30166,0.0329178545382218,C,C,-0.0015718590559694,-0.0038345794637057,-0.0038709651945397,4,4
011212001011,10514,2011,1141,30300,0.0376567656765677,C,C,0.0047389111383458,-0.0006512070605782,-0.0006845200794418,2,2
011212001011,10514,2012,1327,30303,0.0437910437910438,B,C,0.0061342781144761,0.0028011377080797,0.0027801748494176,1,0
011212001011,10514,2013,1330,30219,0.0440120454018995,B,C,0.0002210016108557,0.0042491241622917,0.0042382044886276,1,0
011212001011,10514,2014,1118,30104,0.0371379218708477,B,C,-0.0068741235310517,0.0005296416553313,0.0005187905622717,2,0
011212001011,10514,2015,832,30107,0.0276347693227489,C,C,-0.0095031525480989,-0.0010566170430946,-0.0010758647872032,3,3
011212001011,10514,2016,775,30048,0.0257920660276890,B,C,-0.0018427032950598,-0.0023729399297757,-0.0023880122981553,3,3
011212001011,10514,2017,667,29992,0.0222392638036810,B,B,-0.0035528022240080,-0.0043103559974726,-0.0043164590298314,0,0
011212001011,10514,2018,585,29922,0.0195508321636254,B,B,-0.0026884316400556,-0.0048922426476548,-0.0048963811174537,0,0
011212001011,10514,2019,364,29718,0.0122484689413823,C,B,-0.0073023632222431,-0.0049778905858931,-0.0049822144236541,2,2
011212001011,10514,2020,548,29554,0.0185423292955268,C,C,0.0062938603541445,-0.0018184880054444,-0.0018284469100273,3,3
011212001011,10514,2021,473,29317,0.0161339836954668,B,B,-0.0024083456000600,-0.0019316164664444,-0.0019416026392469,1,1
011212001022,10514,2008,388,18624,0.0208333333333333,C,C,-0.0011411375020197,-0.0066258533689522,-0.0066339695151737,3,3
011212001022,10514,2009,530,18694,0.0283513426767947,C,C,0.0075180093434614,-0.0046005064412984,-0.0046249391938981,4,4
011212001022,10514,2010,595,18784,0.0316758943781942,C,C,0.0033245517013995,-0.0023020047465117,-0.0023288443619270,2,2
011212001022,10514,2011,684,18960,0.0360759493670886,C,C,0.0044000549888944,0.0007897916720958,0.0007709236105888,1,0
011212001022,10514,2012,815,19091,0.0426902729034624,C,C,0.0066143235363738,0.0041431604136219,0.0041385575522677,0,0
011212001022,10514,2013,744,19305,0.0385392385392385,C,C,-0.0041510343642238,0.0035411810411810,0.0035326655381698,2,0
011212001022,10514,2014,638,19421,0.0328510375366871,C,C,-0.0056882010025514,0.0008999389719785,0.0008879682651892,1,0
011212001022,10514,2015,498,19530,0.0254992319508449,C,C,-0.0073518055858422,-0.0012353324854699,-0.0012512424665809,3,3
011212001022,10514,2016,443,19606,0.0225951239416505,C,C,-0.0029041080091943,-0.0026961650850876,-0.0027080996210050,3,3
011212001022,10514,2017,397,19744,0.0201073743922204,B,C,-0.0024877495494301,-0.0045165797022484,-0.0045182139817658,4,4
011212001022,10514,2018,365,19872,0.0183675523349436,B,C,-0.0017398220572768,-0.0040343372408590,-0.0040366155330797,2,2
