unit_id,teryt_id,name,level,kind,period_start,period_end,population_start,population_end,type,pop_rate,pop_points,migr_rate,migr_points,age_rate,age_points,empl_rate,empl_points,unempl_rate,unempl_points,revenue_rate,revenue_points,score,status
061813563011,1863011,Rzeszów,6,1,2012,2017,182028,189662,L,0.0083,4,16.2859,4,-0.0040,2,0.0204,2,-0.0028,0,0.0638,2,14,B
061813563011,1863011,Rzeszów,6,1,2013,2018,183108,191564,L,0.0091,4,20.8592,4,-0.0032,3,0.0250,2,-0.0034,0,0.0759,3,16,B
061813563011,1863011,Rzeszów,6,1,2014,2019,185123,196208,L,0.0117,4,25.9928,4,-0.0014,4,0.0259,3,-0.0031,0,0.0816,3,18,B
061813563011,1863011,Rzeszów,6,1,2015,2020,185896,196638,L,0.0113,4,30.3510,4,-0.0014,4,0.0204,3,-0.0016,0,0.0705,2,17,B
061813563011,1863011,Rzeszów,6,1,2016,2021,187422,198609,L,0.0117,4,30.4628,4,0.0008,4,0.0144,2,-0.0021,1,0.0847,2,17,B
061813603011,1803011,Dębica,6,1,2003,2008,47403,46694,M,-0.0030,1,-33.0498,0,0.0049,3,0.0212,2,-0.0085,2,0.1262,2,10,D
061813603011,1803011,Dębica,6,1,2004,2009,47187,46737,M,-0.0019,2,-27.4995,0,0.0042,3,0.0046,2,-0.0048,1,0.0603,2,10,D
061813603011,1803011,Dębica,6,1,2005,2010,47054,47243,M,0.0008,3,-26.9214,0,0.0048,3,0.0120,2,-0.0054,2,0.0686,2,12,C
061813603011,1803011,Dębica,6,1,2006,2011,46854,47231,M,0.0016,3,-22.6234,0,0.0026,3,0.0038,2,-0.0022,2,0.0635,2,12,C
061813603011,1803011,Dębica,6,1,2007,2012,46706,47180,M,0.0020,3,-21.5710,0,0.0002,3,0.0043,2,0.0014,0,0.0561,2,10,D
061813603011,1803011,Dębica,6,1,2008,2013,46694,46854,M,0.0007,3,-24.5007,0,-0.0040,0,-0.0069,1,0.0040,0,0.0205,2,6,E
061813603011,1803011,Dębica,6,1,2009,2014,46737,46568,M,-0.0007,1,-29.0620,0,-0.0080,0,-0.0038,1,0.0003,0,0.0536,2,4,E
061813603011,1803011,Dębica,6,1,2010,2015,47243,46389,M,-0.0036,1,-22.7119,0,-0.0132,0,-0.0070,1,-0.0004,0,0.0344,2,4,E
061813603011,1803011,Dębica,6,1,2011,2016,47231,46289,M,-0.0040,1,-24.0826,0,-0.0152,0,-0.0019,1,-0.0029,1,0.0413,2,5,E
061813603011,1803011,Dębica,6,1,2012,2017,47180,46063,M,-0.0048,1,-25.8860,0,-0.0173,0,0.0061,2,-0.0060,2,0.0565,2,7,D
061813603011,1803011,Dębica,6,1,2013,2018,46854,45817,M,-0.0045,1,-25.3357,0,-0.0183,0,0.0127,2,-0.0073,3,0.0597,2,8,D
061813603011,1803011,Dębica,6,1,2014,2019,46568,45504,M,-0.0046,1,-27.0597,0,-0.0194,0,0.0214,2,-0.0074,4,0.0927,3,10,D
061813603011,1803011,Dębica,6,1,2015,2020,46389,45189,M,-0.0052,1,-32.4371,0,-0.0206,0,0.0131,2,-0.0047,4,0.0911,2,9,D
061813603011,1803011,Dębica,6,1,2016,2021,46289,44692,M,-0.0070,1,-35.4363,0,-0.0215,0,0.0155,2,-0.0044,4,0.0853,2,9,D
061813603023,1803023,Brzostek,6,3,2003,2008,0,0,S,-0.0003,2,-12.0294,1,0.0142,3,0.0260,2,-0.0126,4,0.2254,4,16,B
061813603023,1803023,Brzostek,6,3,2004,2009,0,2619,S,0.0001,3,-10.4218,2,0.0143,4,0.0087,2,-0.0109,4,0.1366,4,19,A
061813603023,1803023,Brzostek,6,3,2005,2010,0,2635,S,0.0019,3,-7.1363,2,0.0123,3,0.0167,2,-0.0100,4,0.1404,4,18,B
061813603023,1803023,Brzostek,6,3,2006,2011,0,2655,S,0.0020,3,-6.4163,2,0.0109,3,0.0218,2,-0.0069,4,0.0849,2,16,B
061813603023,1803023,Brzostek,6,3,2007,2012,0,2697,S,0.0019,3,-3.2908,2,0.0097,3,0.0296,3,-0.0022,4,0.0800,2,17,B
061813603023,1803023,Brzostek,6,3,2008,2013,0,2718,S,0.0022,3,-2.7338,2,0.0091,3,0.0194,3,0.0031,0,-0.0150,0,11,C
061813603023,1803023,Brzostek,6,3,2009,2014,2619,2716,S,0.0020,3,-2.5043,3,0.0065,3,0.0224,3,0.0010,0,0.1117,3,15,B
061813603023,1803023,Brzostek,6,3,2010,2015,2635,2712,S,-0.0002,3,-3.3389,2,0.0035,3,0.0179,2,0.0002,0,0.0825,2,12,C
061813603023,1803023,Brzostek,6,3,2011,2016,2655,2721,S,-0.0008,2,-1.3693,3,0.0029,4,0.0125,2,-0.0017,0,0.0829,3,14,B
061813603023,1803023,Brzostek,6,3,2012,2017,2697,2714,S,-0.0014,2,-7.4701,2,0.0011,4,0.0208,2,-0.0056,2,0.0653,2,14,B
061813603023,1803023,Brzostek,6,3,2013,2018,2718,2742,S,-0.0015,2,-10.0046,2,-0.0003,4,0.0215,2,-0.0073,3,0.1008,4,17,B
061813603023,1803023,Brzostek,6,3,2014,2019,2716,2746,S,-0.0030,2,-14.6164,1,-0.0029,3,0.0414,3,-0.0074,4,0.0910,3,16,B
061813603023,1803023,Brzostek,6,3,2015,2020,2712,2749,S,-0.0034,2,-19.0972,1,-0.0033,3,0.0323,3,-0.0047,4,0.0860,2,15,B
061813603023,1803023,Brzostek,6,3,2016,2021,2721,2760,S,-0.0049,2,-24.3529,0,-0.0050,3,0.0304,3,-0.0051,4,0.1104,3,15,B
061813603032,1803032,Czarna,6,2,2003,2008,12352,12640,R,0.0046,4,12.0292,3,0.0193,4,-0.0067,1,-0.0094,2,0.2196,4,18,B
061813603032,1803032,Czarna,6,2,2004,2009,12428,12661,R,0.0037,3,7.2503,3,0.0171,4,-0.0193,0,-0.0059,2,0.1695,4,16,B
061813603032,1803032,Czarna,6,2,2005,2010,12482,12744,R,0.0042,3,7.3924,3,0.0134,3,-0.0027,1,-0.0052,2,0.0265,2,14,B
061813603032,1803032,Czarna,6,2,2006,2011,12496,12818,R,0.0051,3,7.5742,3,0.0125,3,0.0168,2,-0.0020,2,0.0969,2,15,B
061813603032,1803032,Czarna,6,2,2007,2012,12552,12808,R,0.0040,3,5.9728,3,0.0101,3,0.0082,2,0.0015,0,0.0991,3,14,B
061813603032,1803032,Czarna,6,2,2008,2013,12640,12849,R,0.0033,3,2.5439,3,0.0074,3,0.0061,2,0.0043,0,-0.0152,0,11,C
061813603032,1803032,Czarna,6,2,2009,2014,12661,12862,R,0.0032,3,6.0833,3,0.0058,3,0.0295,3,0.0008,0,0.0007,2,14,B
061813603032,1803032,Czarna,6,2,2010,2015,12744,12958,R,0.0033,3,5.2202,3,0.0071,4,0.0279,3,-0.0011,1,0.0615,2,16,B
061813603032,1803032,Czarna,6,2,2011,2016,12818,12974,R,0.0024,3,3.8827,3,0.0045,4,0.0350,3,-0.0028,1,0.0471,2,16,B
061813603032,1803032,Czarna,6,2,2012,2017,12808,13023,R,0.0033,4,6.3334,3,0.0037,4,0.0283,3,-0.0065,3,0.0644,2,19,A
061813603032,1803032,Czarna,6,2,2013,2018,12849,13095,R,0.0038,4,5.4627,3,0.0019,4,0.0268,3,-0.0076,3,0.1260,4,21,A
061813603032,1803032,Czarna,6,2,2014,2019,12862,13137,R,0.0042,4,3.9969,3,0.0005,4,0.0345,3,-0.0066,3,0.0715,2,19,A
061813603032,1803032,Czarna,6,2,2015,2020,12958,13158,R,0.0031,4,7.0368,3,-0.0012,4,0.0455,4,-0.0043,4,0.0994,2,21,A
061813603032,1803032,Czarna,6,2,2016,2021,12974,13133,R,0.0024,4,5.6550,3,-0.0022,4,0.0308,3,-0.0050,4,0.1157,3,21,A
061813603042,1803042,Dębica,6,2,2003,2008,23501,24156,R,0.0055,4,10.8559,3,0.0139,3,0.0878,4,-0.0103,3,0.2058,4,21,A
061813603042,1803042,Dębica,6,2,2004,2009,23767,24278,R,0.0043,3,4.2187,3,0.0112,3,0.0545,3,-0.0069,3,0.1026,2,17,B
061813603042,1803042,Dębica,6,2,2005,2010,23923,24897,R,0.0080,4,4.5418,3,0.0139,3,0.0425,3,-0.0067,3,0.1055,3,19,A
061813603042,1803042,Dębica,6,2,2006,2011,24002,25012,R,0.0083,4,3.3597,3,0.0129,3,0.0453,3,-0.0031,3,0.1147,3,19,A
061813603042,1803042,Dębica,6,2,2007,2012,24075,25097,R,0.0083,4,2.2906,3,0.0123,3,-0.0039,1,0.0013,0,0.0620,2,13,C
061813603042,1803042,Dębica,6,2,2008,2013,24156,25197,R,0.0085,4,2.2770,3,0.0115,4,-0.0016,1,0.0043,0,-0.0511,0,12,C
061813603042,1803042,Dębica,6,2,2009,2014,24278,25368,R,0.0088,4,5.6883,3,0.0114,4,0.0271,3,0.0007,0,0.0628,2,16,B
061813603042,1803042,Dębica,6,2,2010,2015,24897,25490,R,0.0047,4,3.3587,3,0.0064,4,0.0214,3,-0.0006,1,0.0569,2,17,B
061813603042,1803042,Dębica,6,2,2011,2016,25012,25591,R,0.0046,4,2.1947,3,0.0050,4,0.0309,3,-0.0031,1,0.0639,2,17,B
061813603042,1803042,Dębica,6,2,2012,2017,25097,25766,R,0.0053,4,5.2929,3,0.0045,4,0.0471,3,-0.0063,2,0.0993,4,20,A
061813603042,1803042,Dębica,6,2,2013,2018,25197,25777,R,0.0046,4,3.6564,3,0.0033,4,0.0731,4,-0.0077,3,0.0953,4,22,A
061813603042,1803042,Dębica,6,2,2014,2019,25368,25849,R,0.0038,4,1.1262,3,0.0015,4,0.0697,4,-0.0073,4,0.0936,3,22,A
061813603042,1803042,Dębica,6,2,2015,2020,25490,25880,R,0.0030,4,4.0241,3,0.0005,4,0.0706,4,-0.0047,4,0.0953,2,21,A
061813603042,1803042,Dębica,6,2,2016,2021,25591,25881,R,0.0023,4,4.6402,3,-0.0004,4,0.0500,4,-0.0045,4,0.1045,3,22,A
061813603052,1803052,Jodłowa,6,2,2003,2008,5484,5431,R,-0.0019,2,-8.1024,2,0.0121,3,0.0182,2,-0.0071,1,0.1258,2,12,C
061813603052,1803052,Jodłowa,6,2,2004,2009,5467,5414,R,-0.0019,2,-7.5554,2,0.0130,3,0.0391,3,-0.0051,1,0.1107,3,14,B
061813603052,1803052,Jodłowa,6,2,2005,2010,5446,5467,R,0.0008,3,-12.1248,1,0.0121,3,0.0581,4,-0.0054,3,0.0919,2,16,B
061813603052,1803052,Jodłowa,6,2,2006,2011,5423,5453,R,0.0011,3,-11.1774,1,0.0111,3,0.0319,3,-0.0032,3,0.1512,4,17,B
061813603052,1803052,Jodłowa,6,2,2007,2012,5430,5442,R,0.0004,3,-12.6479,1,0.0083,3,-0.0046,1,0.0008,0,0.0283,2,10,D
061813603052,1803052,Jodłowa,6,2,2008,2013,5431,5425,R,-0.0002,1,-15.0454,1,0.0052,3,0.0057,2,0.0017,0,0.0468,2,9,D
061813603052,1803052,Jodłowa,6,2,2009,2014,5414,5406,R,-0.0003,1,-17.2654,1,0.0014,3,0.0133,2,-0.0002,2,0.0723,2,11,C
061813603052,1803052,Jodłowa,6,2,2010,2015,5467,5416,R,-0.0019,2,-11.7780,1,0.0004,3,0.0104,2,-0.0010,1,0.0546,2,11,C
061813603052,1803052,Jodłowa,6,2,2011,2016,5453,5408,R,-0.0017,2,-8.1179,2,0.0009,3,0.0306,3,-0.0030,1,0.0207,2,13,C
061813603052,1803052,Jodłowa,6,2,2012,2017,5442,5399,R,-0.0016,2,-10.9064,1,-0.0013,3,0.0464,3,-0.0055,2,0.0617,2,13,C
061813603052,1803052,Jodłowa,6,2,2013,2018,5425,5397,R,-0.0010,2,-11.4805,1,-0.0036,3,0.0240,2,-0.0053,1,0.1039,4,13,C
061813603052,1803052,Jodłowa,6,2,2014,2019,5406,5359,R,-0.0017,2,-14.6738,1,-0.0042,3,0.0063,2,-0.0057,3,0.1403,4,15,B
061813603052,1803052,Jodłowa,6,2,2015,2020,5416,5310,R,-0.0039,2,-17.6870,1,-0.0055,3,0.0204,3,-0.0031,2,0.2003,4,15,B
061813603052,1803052,Jodłowa,6,2,2016,2021,5408,5300,R,-0.0040,2,-19.7813,1,-0.0087,2,0.0255,3,-0.0037,4,0.1271,4,16,B
061813603063,1803063,Pilzno,6,3,2003,2008,4336,4535,S,0.0024,3,3.4132,3,0.0130,3,0.0416,3,-0.0074,1,0.1455,3,16,B
061813603063,1803063,Pilzno,6,3,2004,2009,4379,4578,S,0.0029,3,1.2067,3,0.0135,3,0.0383,3,-0.0040,1,0.1793,4,17,B
061813603063,1803063,Pilzno,6,3,2005,2010,4400,4668,S,0.0048,3,3.7013,3,0.0144,3,0.0335,3,-0.0039,1,0.1074,3,16,B
061813603063,1803063,Pilzno,6,3,2006,2011,4448,4710,S,0.0052,3,4.1501,3,0.0132,3,0.0333,3,-0.0007,1,0.1182,3,16,B
061813603063,1803063,Pilzno,6,3,2007,2012,4459,4762,S,0.0065,3,5.7752,3,0.0132,4,0.0050,2,0.0018,0,0.0535,2,14,B
061813603063,1803063,Pilzno,6,3,2008,2013,4535,4792,S,0.0067,3,6.6663,3,0.0116,4,0.0057,2,0.0040,0,0.0275,2,14,B
061813603063,1803063,Pilzno,6,3,2009,2014,4578,4802,S,0.0056,3,6.6679,3,0.0091,3,0.0044,2,0.0010,0,0.0121,2,13,C
061813603063,1803063,Pilzno,6,3,2010,2015,4668,4815,S,0.0037,4,4.5205,3,0.0064,4,0.0172,2,-0.0009,1,0.0711,2,16,B
061813603063,1803063,Pilzno,6,3,2011,2016,4710,4862,S,0.0034,4,5.0653,3,0.0059,4,0.0194,2,-0.0035,2,0.0368,2,17,B
061813603063,1803063,Pilzno,6,3,2012,2017,4762,4892,S,0.0032,3,5.7563,3,0.0045,4,0.0057,2,-0.0056,2,0.0550,2,16,B
061813603063,1803063,Pilzno,6,3,2013,2018,4792,4903,S,0.0027,3,4.4589,3,0.0022,4,0.0226,2,-0.0063,2,0.0765,3,17,B
061813603063,1803063,Pilzno,6,3,2014,2019,4802,4927,S,0.0032,4,4.0215,3,0.0012,4,0.0072,2,-0.0060,3,0.0763,2,18,B
061813603063,1803063,Pilzno,6,3,2015,2020,4815,4958,S,0.0023,3,4.5151,3,-0.0000,4,0.0131,2,-0.0030,2,0.0837,2,16,B
061813603063,1803063,Pilzno,6,3,2016,2021,4862,4973,S,0.0026,4,8.9270,3,-0.0013,4,0.0157,2,-0.0033,3,0.1055,3,19,A
061813603072,1803072,Żyraków,6,2,2003,2008,13149,13584,R,0.0065,4,17.2991,4,0.0195,4,0.0226,2,-0.0075,1,0.1768,4,19,A
061813603072,1803072,Żyraków,6,2,2004,2009,13214,13619,R,0.0061,4,15.3689,4,0.0189,4,0.0317,3,-0.0045,1,0.2393,4,20,A
061813603072,1803072,Żyraków,6,2,2005,2010,13315,13628,R,0.0047,3,11.6768,3,0.0134,3,0.0350,3,-0.0053,2,0.1842,4,18,B
061813603072,1803072,Żyraków,6,2,2006,2011,13363,13633,R,0.0040,3,10.1334,3,0.0123,3,0.0628,4,-0.0029,3,0.1091,3,19,A
061813603072,1803072,Żyraków,6,2,2007,2012,13443,13642,R,0.0029,3,5.8879,3,0.0088,3,0.0335,3,0.0009,0,0.1226,4,16,B
061813603072,1803072,Żyraków,6,2,2008,2013,13584,13684,R,0.0015,3,0.7347,3,0.0059,3,0.0078,2,0.0038,0,0.0541,2,13,C
061813603072,1803072,Żyraków,6,2,2009,2014,13619,13749,R,0.0019,3,1.0866,3,0.0047,3,0.0143,2,0.0008,0,0.0191,2,13,C
061813603072,1803072,Żyraków,6,2,2010,2015,13628,13847,R,0.0032,3,0.5730,3,0.0082,4,0.0253,3,-0.0000,0,0.0236,2,15,B
061813603072,1803072,Żyraków,6,2,2011,2016,13633,13876,R,0.0035,4,1.6784,3,0.0069,4,0.0102,2,-0.0028,1,0.0894,3,17,B
061813603072,1803072,Żyraków,6,2,2012,2017,13642,13961,R,0.0046,4,4.3202,3,0.0064,4,0.0297,3,-0.0056,2,0.0597,2,18,B
061813603072,1803072,Żyraków,6,2,2013,2018,13684,14078,R,0.0057,4,7.5167,3,0.0056,4,0.0417,3,-0.0074,3,0.1284,4,21,A
061813603072,1803072,Żyraków,6,2,2014,2019,13749,14190,R,0.0063,4,8.1717,4,0.0046,4,0.0479,4,-0.0070,4,0.1424,4,24,A
061813603072,1803072,Żyraków,6,2,2015,2020,13847,14277,R,0.0061,4,13.4949,4,0.0034,4,0.0254,3,-0.0050,4,0.1220,3,22,A
061813603072,1803072,Żyraków,6,2,2016,2021,13876,14279,R,0.0057,4,16.0943,4,0.0024,4,0.0369,4,-0.0036,4,0.1271,4,24,A
061813608011,1808011,Leżajsk,6,1,2003,2008,14135,14166,S,0.0004,3,-27.1544,0,0.0050,3,0.0230,2,-0.0052,0,0.1263,2,10,D
061813608011,1808011,Leżajsk,6,1,2004,2009,14159,14155,S,-0.0001,2,-26.7317,0,0.0019,3,0.0153,2,-0.0005,0,0.1132,3,10,D
061813608011,1808011,Leżajsk,6,1,2005,2010,14297,14538,S,0.0033,3,-24.9089,0,0.0032,3,0.0040,2,0.0005,0,0.0742,2,10,D
061813608011,1808011,Leżajsk,6,1,2006,2011,14267,14507,S,0.0033,3,-25.1782,0,0.0009,3,-0.0130,0,0.0011,0,0.0772,2,8,D
061813608011,1808011,Leżajsk,6,1,2007,2012,14176,14448,S,0.0038,3,-20.3802,0,-0.0003,0,-0.0321,0,0.0035,0,0.0158,2,5,E
061813608011,1808011,Leżajsk,6,1,2008,2013,14166,14363,S,0.0028,3,-25.7624,0,-0.0048,0,-0.0287,0,0.0029,0,0.0167,2,5,E
061813608011,1808011,Leżajsk,6,1,2009,2014,14155,14252,S,0.0014,3,-29.0337,0,-0.0088,0,-0.0324,0,-0.0003,2,-0.0127,0,5,E
061813608011,1808011,Leżajsk,6,1,2010,2015,14538,14122,S,-0.0058,1,-24.6315,0,-0.0165,0,-0.0438,0,-0.0008,1,0.0314,2,4,E
061813608011,1808011,Leżajsk,6,1,2011,2016,14507,14001,S,-0.0071,0,-26.8771,0,-0.0185,0,-0.0283,0,-0.0031,1,0.0166,2,3,E
061813608011,1808011,Leżajsk,6,1,2012,2017,14448,13990,S,-0.0064,0,-26.2132,0,-0.0193,0,-0.0286,0,-0.0040,0,0.0675,2,2,E
061813608011,1808011,Leżajsk,6,1,2013,2018,14363,13891,S,-0.0067,0,-26.1561,0,-0.0189,0,-0.0248,0,-0.0045,0,0.0644,2,2,E
061813608011,1808011,Leżajsk,6,1,2014,2019,14252,13799,S,-0.0064,1,-24.2894,0,-0.0177,0,-0.0116,0,-0.0043,1,0.0773,2,4,E
061813608011,1808011,Leżajsk,6,1,2015,2020,14122,13585,S,-0.0077,0,-31.3561,0,-0.0206,0,-0.0063,1,-0.0024,1,0.0663,2,4,E
061813608011,1808011,Leżajsk,6,1,2016,2021,14001,13390,S,-0.0089,0,-33.6205,0,-0.0201,0,-0.0127,0,-0.0016,0,0.0762,2,2,E
061813608022,1808022,Grodzisko Dolne,6,2,2003,2008,8195,8110,R,-0.0021,2,-10.4472,2,0.0079,3,0.0133,2,-0.0056,0,0.1326,2,11,C
061813608022,1808022,Grodzisko Dolne,6,2,2004,2009,8177,8076,R,-0.0025,1,-14.0427,1,0.0061,3,0.0375,3,0.0005,0,0.1075,3,11,C
061813608022,1808022,Grodzisko Dolne,6,2,2005,2010,8178,8127,R,-0.0013,1,-15.7715,1,0.0045,3,0.0333,3,0.0004,0,0.0985,2,10,D
061813608022,1808022,Grodzisko Dolne,6,2,2006,2011,8139,8099,R,-0.0010,1,-16.1565,1,0.0039,3,0.0257,2,0.0012,0,0.0517,2,9,D
061813608022,1808022,Grodzisko Dolne,6,2,2007,2012,8138,8113,R,-0.0006,1,-11.7298,1,0.0026,3,0.0480,4,0.0036,0,0.0616,2,11,C
061813608022,1808022,Grodzisko Dolne,6,2,2008,2013,8110,8094,R,-0.0004,1,-8.5229,2,0.0022,3,0.0408,4,0.0047,0,0.0321,2,12,C
061813608022,1808022,Grodzisko Dolne,6,2,2009,2014,8076,8068,R,-0.0002,1,-5.6760,2,0.0019,3,0.0465,4,-0.0010,2,0.0562,2,14,B
061813608022,1808022,Grodzisko Dolne,6,2,2010,2015,8127,8081,R,-0.0011,2,-2.9690,2,0.0027,3,0.0420,4,-0.0009,1,0.0534,2,14,B
061813608022,1808022,Grodzisko Dolne,6,2,2011,2016,8099,8075,R,-0.0006,3,-1.2452,3,0.0036,4,0.0417,3,-0.0021,0,0.0803,3,16,B
061813608022,1808022,Grodzisko Dolne,6,2,2012,2017,8113,8050,R,-0.0016,2,-7.6971,2,0.0017,4,0.0194,2,-0.0038,0,0.1138,4,14,B
061813608022,1808022,Grodzisko Dolne,6,2,2013,2018,8094,8028,R,-0.0016,2,-10.4334,2,0.0001,4,0.0326,3,-0.0039,0,0.1056,4,15,B
061813608022,1808022,Grodzisko Dolne,6,2,2014,2019,8068,8026,R,-0.0010,3,-12.6820,1,-0.0010,4,0.0210,2,-0.0046,1,0.1500,4,15,B
061813608022,1808022,Grodzisko Dolne,6,2,2015,2020,8081,7966,R,-0.0029,2,-14.8160,1,-0.0043,3,0.0122,2,-0.0017,0,0.1525,4,12,C
061813608022,1808022,Grodzisko Dolne,6,2,2016,2021,8075,7921,R,-0.0038,2,-17.1198,1,-0.0070,3,0.0397,4,-0.0018,0,0.0904,2,12,C
061813608032,1808032,Kuryłówka,6,2,2003,2008,5701,5606,R,-0.0034,1,-11.3465,2,0.0138,3,0.0391,3,-0.0057,0,0.1315,2,11,C
061813608032,1808032,Kuryłówka,6,2,2004,2009,5679,5649,R,-0.0011,2,-3.0489,2,0.0157,4,0.0769,4,-0.0025,0,0.0841,2,14,B
061813608032,1808032,Kuryłówka,6,2,2005,2010,5679,5723,R,0.0015,3,-7.2452,2,0.0154,3,0.0618,4,-0.0004,0,0.0457,2,14,B
061813608032,1808032,Kuryłówka,6,2,2006,2011,5663,5733,R,0.0025,3,-4.6137,2,0.0159,4,0.0190,2,-0.0001,0,0.0583,2,13,C
061813608032,1808032,Kuryłówka,6,2,2007,2012,5630,5744,R,0.0040,3,-8.5861,2,0.0148,4,0.0269,3,0.0015,0,0.0732,2,14,B
061813608032,1808032,Kuryłówka,6,2,2008,2013,5606,5725,R,0.0042,3,-9.8871,2,0.0120,4,-0.0084,1,0.0034,0,0.0668,3,13,C
061813608032,1808032,Kuryłówka,6,2,2009,2014,5649,5701,R,0.0018,3,-15.1865,1,0.0080,3,0.0060,2,0.0009,0,0.1385,4,13,C
061813608032,1808032,Kuryłówka,6,2,2010,2015,5723,5699,R,-0.0008,2,-11.3423,1,0.0034,3,0.0176,2,0.0003,0,0.1110,3,11,C
061813608032,1808032,Kuryłówka,6,2,2011,2016,5733,5715,R,-0.0006,3,-13.0877,1,0.0003,3,0.0500,4,-0.0020,0,0.0621,2,13,C
061813608032,1808032,Kuryłówka,6,2,2012,2017,5744,5703,R,-0.0014,2,-10.6729,1,-0.0016,3,0.0101,2,-0.0032,0,0.0429,2,10,D
061813608032,1808032,Kuryłówka,6,2,2013,2018,5725,5734,R,0.0003,3,-1.0717,3,-0.0029,3,0.0264,2,-0.0046,0,0.0496,2,13,C
061813608032,1808032,Kuryłówka,6,2,2014,2019,5701,5709,R,0.0003,3,-2.2961,3,-0.0042,3,-0.0194,0,-0.0042,0,0.0106,2,11,C
061813608032,1808032,Kuryłówka,6,2,2015,2020,5699,5700,R,0.0000,3,-3.3487,3,-0.0054,3,-0.0289,0,-0.0017,0,0.1537,4,13,C
061813608032,1808032,Kuryłówka,6,2,2016,2021,5715,5615,R,-0.0035,2,-6.9168,2,-0.0078,3,0.0074,2,-0.0023,0,0.0755,2,11,C
061813608042,1808042,Leżajsk,6,2,2003,2008,19590,19909,R,0.0032,3,8.0338,3,0.0168,4,-0.0518,0,-0.0072,1,0.0798,2,13,C
061813608042,1808042,Leżajsk,6,2,2004,2009,19651,19994,R,0.0035,3,7.3109,3,0.0165,4,-0.0376,0,-0.0010,0,0.1302,3,13,C
061813608042,1808042,Leżajsk,6,2,2005,2010,19800,19975,R,0.0018,3,1.8687,3,0.0135,3,-0.0092,1,-0.0003,0,0.1465,4,14,B
061813608042,1808042,Leżajsk,6,2,2006,2011,19834,20051,R,0.0022,3,3.9612,3,0.0133,3,0.0462,3,0.0014,0,0.1369,4,16,B
061813608042,1808042,Leżajsk,6,2,2007,2012,19801,20061,R,0.0026,3,3.0462,3,0.0124,3,0.0430,3,0.0034,0,0.0711,2,14,B
061813608042,1808042,Leżajsk,6,2,2008,2013,19909,20065,R,0.0016,3,0.0474,3,0.0084,3,0.0763,4,0.0044,0,0.0481,2,15,B
061813608042,1808042,Leżajsk,6,2,2009,2014,19994,20107,R,0.0011,3,1.0387,3,0.0062,3,0.0609,4,-0.0002,1,0.0318,2,16,B
061813608042,1808042,Leżajsk,6,2,2010,2015,19975,20145,R,0.0017,3,2.4404,3,0.0060,4,0.0787,4,-0.0013,0,0.0017,2,16,B
061813608042,1808042,Leżajsk,6,2,2011,2016,20051,20210,R,0.0016,3,0.6906,3,0.0050,4,0.0790,4,-0.0038,1,0.0197,2,17,B
061813608042,1808042,Leżajsk,6,2,2012,2017,20061,20269,R,0.0021,3,-1.2875,3,0.0033,4,0.0672,4,-0.0051,0,0.0703,2,16,B
061813608042,1808042,Leżajsk,6,2,2013,2018,20065,20296,R,0.0023,3,-0.2805,3,0.0019,4,0.0741,4,-0.0060,0,0.1033,4,18,B
061813608042,1808042,Leżajsk,6,2,2014,2019,20107,20257,R,0.0015,3,-4.8340,2,-0.0008,4,0.0824,4,-0.0066,1,0.0760,2,16,B
061813608042,1808042,Leżajsk,6,2,2015,2020,20145,20256,R,0.0011,3,-4.8833,2,-0.0023,4,0.0704,4,-0.0028,0,0.1609,4,17,B
061813608042,1808042,Leżajsk,6,2,2016,2021,20210,20194,R,-0.0002,3,-7.1113,2,-0.0049,3,0.0648,4,-0.0015,0,0.0906,2,14,B
061813608053,1808053,Nowa Sarzyna,6,3,2003,2008,6505,6168,S,-0.0035,1,-23.1910,0,0.0077,3,0.0193,2,-0.0081,1,0.0862,2,9,D
061813608053,1808053,Nowa Sarzyna,6,3,2004,2009,6430,6129,S,-0.0030,1,-21.6640,0,0.0072,3,0.0072,2,-0.0019,0,0.0715,2,8,D
061813608053,1808053,Nowa Sarzyna,6,3,2005,2010,6366,6404,S,0.0048,3,-17.9418,1,0.0120,3,0.0116,2,-0.0002,0,0.0427,2,11,C
061813608053,1808053,Nowa Sarzyna,6,3,2006,2011,6268,6338,S,0.0050,3,-16.0114,1,0.0101,3,-0.0031,1,-0.0004,1,0.0438,2,11,C
061813608053,1808053,Nowa Sarzyna,6,3,2007,2012,6217,6287,S,0.0043,3,-14.6825,1,0.0072,3,-0.0083,1,0.0015,0,0.0305,2,10,D
061813608053,1808053,Nowa Sarzyna,6,3,2008,2013,6168,6177,S,0.0047,3,-14.2282,1,0.0061,3,-0.0300,0,0.0049,0,0.0216,2,9,D
061813608053,1808053,Nowa Sarzyna,6,3,2009,2014,6129,6102,S,0.0046,3,-11.7564,1,0.0046,3,-0.0299,0,-0.0001,0,0.0501,2,9,D
061813608053,1808053,Nowa Sarzyna,6,3,2010,2015,6404,6050,S,-0.0017,2,-9.1002,2,-0.0008,2,-0.0388,0,-0.0014,0,0.0691,2,8,D
061813608053,1808053,Nowa Sarzyna,6,3,2011,2016,6338,6016,S,-0.0016,2,-9.9942,2,-0.0014,3,-0.0269,0,-0.0035,1,0.0428,2,10,D
061813608053,1808053,Nowa Sarzyna,6,3,2012,2017,6287,5970,S,-0.0010,2,-10.1473,2,-0.0017,3,-0.0260,0,-0.0041,0,0.0479,2,9,D
