unit_id,var_id,year,val,population,rate,group,group_start
060611003022,10514,2018,177,2938,0.0602450646698434,A,B
060611003022,10514,2019,130,2886,0.0450450450450450,A,B
060611003022,10514,2020,145,2836,0.0511283497884344,A,B
060611003022,10514,2021,123,2805,0.0438502673796791,A,A
060611003032,10514,2003,1149,12445,0.0923262354359180,B,
060611003032,10514,2004,1120,12525,0.0894211576846307,B,
060611003032,10514,2005,1056,12583,0.0839227529206072,B,
060611003032,10514,2006,1076,12670,0.0849250197316496,B,
060611003032,10514,2007,783,12834,0.0610098176718093,B,
060611003032,10514,2008,623,12953,0.0480969659538331,B,B
060611003032,10514,2009,682,12989,0.0525059665871122,B,B
060611003032,10514,2010,732,13722,0.0533449934411893,B,B
060611003032,10514,2011,768,13773,0.0557612720540187,B,B
060611003032,10514,2012,852,13772,0.0618646529189660,B,B
060611003032,10514,2013,884,13944,0.0633964429145152,B,B
060611003032,10514,2014,745,14146,0.0526650643291390,B,B
060611003032,10514,2015,736,14332,0.0513536142897014,B,B
060611003032,10514,2016,672,14550,0.0461855670103093,B,B
060611003032,10514,2017,615,14646,0.0419909873002868,B,B
060611003032,10514,2018,573,14781,0.0387659833570124,B,B
060611003032,10514,2019,537,15023,0.0357451907075817,B,B
060611003032,10514,2020,616,15099,0.0407974038015763,B,B
060611003032,10514,2021,530,15211,0.0348432055749129,B,B
060611003042,10514,2003,909,7128,0.1275252525252525,A,
060611003042,10514,2004,894,7065,0.1265392781316348,A,
060611003042,10514,2005,873,6978,0.1251074806534824,A,
060611003042,10514,2006,890,6922,0.1285755561976308,A,
060611003042,10514,2007,758,6848,0.1106892523364486,A,
060611003042,10514,2008,504,6781,0.0743253207491520,A,A
060611003042,10514,2009,511,6718,0.0760643048526347,B,A
060611003042,10514,2010,543,6858,0.0791776027996500,A,A
060611003042,10514,2011,597,6861,0.0870135548753826,A,A
060611003042,10514,2012,592,6774,0.0873929731325657,A,A
060611003042,10514,2013,674,6743,0.0999555094171734,A,A
060611003042,10514,2014,566,6685,0.0846671652954376,A,B
060611003042,10514,2015,566,6604,0.0857056329497274,A,A
060611003042,10514,2016,535,6535,0.0818668706962510,A,A
060611003042,10514,2017,486,6468,0.0751391465677180,A,A
060611003042,10514,2018,413,6428,0.0642501555693839,A,A
060611003042,10514,2019,379,6387,0.0593392829184281,A,A
060611003042,10514,2020,408,6321,0.0645467489321310,A,A
060611003042,10514,2021,328,6256,0.0524296675191816,A,A
060611003052,10514,2003,246,2727,0.0902090209020902,B,
060611003052,10514,2004,232,2803,0.0827684623617553,B,
060611003052,10514,2005,224,2764,0.0810419681620839,B,
060611003052,10514,2006,231,2716,0.0850515463917526,B,
060611003052,10514,2007,187,2650,0.0705660377358491,B,
060611003052,10514,2008,141,2604,0.0541474654377880,B,B
060611003052,10514,2009,153,2575,0.0594174757281553,B,B
060611003052,10514,2010,169,2528,0.0668512658227848,B,B
060611003052,10514,2011,140,2497,0.0560672807368843,B,B
060611003052,10514,2012,190,2520,0.0753968253968254,B,B
060611003052,10514,2013,197,2524,0.0780507131537242,B,B
060611003052,10514,2014,174,2483,0.0700765203383004,B,B
060611003052,10514,2015,165,2494,0.0661587810745790,A,B
060611003052,10514,2016,148,2461,0.0601381552214547,A,B
060611003052,10514,2017,135,2428,0.0556013179571664,A,B
060611003052,10514,2018,122,2358,0.0517387616624258,A,B
060611003052,10514,2019,110,2315,0.0475161987041037,A,B
060611003052,10514,2020,121,2310,0.0523809523809524,A,A
060611003052,10514,2021,117,2267,0.0516100573445082,A,A
060611003062,10514,2003,416,3986,0.1043652784746613,B,
060611003062,10514,2004,389,4003,0.0971771171621284,B,
060611003062,10514,2005,374,4037,0.0926430517711172,B,
060611003062,10514,2006,367,4014,0.0914299950174390,B,
060611003062,10514,2007,333,4022,0.0827946295375435,A,
060611003062,10514,2008,218,4011,0.0543505360259287,B,B
060611003062,10514,2009,226,4032,0.0560515873015873,B,B
060611003062,10514,2010,207,4095,0.0505494505494506,B,B
060611003062,10514,2011,265,4074,0.0650466372115857,B,B
060611003062,10514,2012,309,4097,0.0754210397852087,B,A
060611003062,10514,2013,297,4081,0.0727762803234501,B,B
060611003062,10514,2014,277,4113,0.0673474349623146,B,B
060611003062,10514,2015,267,4098,0.0651537335285505,A,B
060611003062,10514,2016,232,4109,0.0564614261377464,B,B
060611003062,10514,2017,217,4152,0.0522639691714836,A,B
060611003062,10514,2018,212,4158,0.0509860509860510,A,B
060611003062,10514,2019,193,4167,0.0463162946964243,A,B
060611003062,10514,2020,214,4162,0.0514175876982220,A,A
060611003062,10514,2021,181,4119,0.0439427045399369,A,B
060611003072,10514,2003,349,4114,0.0848322800194458,B,
060611003072,10514,2004,337,4034,0.0835399107585523,B,
060611003072,10514,2005,328,4016,0.0816733067729084,B,
060611003072,10514,2006,321,3984,0.0805722891566265,B,
060611003072,10514,2007,274,3943,0.0694902358610195,B,
060611003072,10514,2008,198,3951,0.0501138952164009,B,B
060611003072,10514,2009,203,3950,0.0513924050632911,B,B
060611003072,10514,2010,198,3899,0.0507822518594511,B,B
060611003072,10514,2011,210,3861,0.0543900543900544,B,B
060611003072,10514,2012,241,3845,0.0626788036410923,B,B
060611003072,10514,2013,246,3800,0.0647368421052632,B,B
060611003072,10514,2014,243,3774,0.0643879173290938,B,B
060611003072,10514,2015,235,3729,0.0630195762939126,B,B
060611003072,10514,2016,222,3707,0.0598867008362557,A,B
060611003072,10514,2017,218,3664,0.0594978165938865,A,B
060611003072,10514,2018,203,3616,0.0561393805309734,A,B
060611003072,10514,2019,182,3583,0.0507954228300307,A,B
060611003072,10514,2020,190,3544,0.0536117381489842,A,B
060611003072,10514,2021,160,3491,0.0458321397880264,A,A
060611003082,10514,2003,641,4707,0.1361801572126620,A,
060611003082,10514,2004,572,4635,0.1234088457389428,A,
060611003082,10514,2005,551,4685,0.1176093916755603,A,
060611003082,10514,2006,572,4648,0.1230636833046472,A,
060611003082,10514,2007,522,4639,0.1125242509161457,A,
060611003082,10514,2008,362,4610,0.0785249457700651,A,A
060611003082,10514,2009,421,4557,0.0923853412332675,A,A
060611003082,10514,2010,411,4490,0.0915367483296214,A,A
060611003082,10514,2011,394,4472,0.0881037567084079,A,A
060611003082,10514,2012,441,4440,0.0993243243243243,A,A
060611003082,10514,2013,480,4393,0.1092647393580697,A,A
060611003082,10514,2014,405,4373,0.0926137662931626,A,A
060611003082,10514,2015,380,4354,0.0872760679834635,A,A
060611003082,10514,2016,320,4304,0.0743494423791822,A,A
060611003082,10514,2017,272,4283,0.0635068876955405,A,A
060611003082,10514,2018,283,4233,0.0668556579258209,A,A
060611003082,10514,2019,249,4227,0.0589070262597587,A,A
060611003082,10514,2020,272,4210,0.0646080760095012,A,A
060611003082,10514,2021,225,4154,0.0541646605681271,A,A
060611003092,10514,2003,638,4833,0.1320091040761432,A,
060611003092,10514,2004,582,4847,0.1200742727460285,A,
060611003092,10514,2005,586,4838,0.1211244315832989,A,
060611003092,10514,2006,559,4794,0.1166040884438882,A,
060611003092,10514,2007,502,4762,0.1054178916421672,A,
060611003092,10514,2008,370,4761,0.0777147658055030,A,A
060611003092,10514,2009,360,4729,0.0761260308733347,B,A
060611003092,10514,2010,412,4792,0.0859766277128548,A,A
060611003092,10514,2011,424,4787,0.0885732191351577,A,A
060611003092,10514,2012,459,4736,0.0969172297297297,A,A
060611003092,10514,2013,451,4684,0.0962852263023057,A,A
060611003092,10514,2014,375,4698,0.0798212005108557,A,B
060611003092,10514,2015,370,4677,0.0791105409450502,A,A
060611003092,10514,2016,340,4617,0.0736408923543427,A,A
060611003092,10514,2017,290,4551,0.0637222588442101,A,A
060611003092,10514,2018,267,4531,0.0589273890973295,A,A
060611003092,10514,2019,250,4502,0.0555308751665926,A,A
060611003092,10514,2020,280,4474,0.0625838176128744,A,A
060611003092,10514,2021,220,4411,0.0498753117206983,A,A
060611003102,10514,2003,594,5801,0.1023961385967937,B,
060611003102,10514,2004,530,5698,0.0930150930150930,B,
060611003102,10514,2005,529,5684,0.0930682617874736,B,
060611003102,10514,2006,545,5633,0.0967512870584058,A,
060611003102,10514,2007,465,5584,0.0832736389684814,A,
060611003102,10514,2008,339,5516,0.0614575779550399,B,B
060611003102,10514,2009,311,5497,0.0565763143532836,B,B
060611003102,10514,2010,338,5719,0.0591012414757825,B,B
060611003102,10514,2011,372,5708,0.0651716888577435,B,A
060611003102,10514,2012,395,5659,0.0698003180773988,B,A
060611003102,10514,2013,424,5668,0.0748059280169372,B,B
060611003102,10514,2014,357,5720,0.0624125874125874,B,B
060611003102,10514,2015,324,5636,0.0574875798438609,B,B
060611003102,10514,2016,290,5618,0.0516197935208259,B,B
060611003102,10514,2017,263,5554,0.0473532589124955,B,B
060611003102,10514,2018,252,5494,0.0458682198762286,A,B
060611003102,10514,2019,226,5470,0.0413162705667276,A,B
060611003102,10514,2020,256,5417,0.0472586302381392,A,B
060611003102,10514,2021,225,5375,0.0418604651162791,A,B
060611003113,10514,2003,780,7118,0.1095813430738972,B,
060611003113,10514,2004,687,7107,0.0966652596032081,B,
060611003113,10514,2005,685,7077,0.0967924261692808,B,
060611003113,10514,2006,709,7055,0.1004961020552799,A,
060611003113,10514,2007,582,6978,0.0834049871023216,A,
060611003113,10514,2008,457,7002,0.0652670665524136,B,B
060611003113,10514,2009,455,6993,0.0650650650650651,B,B
060611003113,10514,2010,427,7098,0.0601577909270217,B,B
060611003113,10514,2011,403,7047,0.0571874556548886,B,A
060611003113,10514,2012,463,6973,0.0663989674458626,B,A
060611003113,10514,2013,499,6959,0.0717057048426498,B,B
060611003113,10514,2014,427,6972,0.0612449799196787,B,B
060611003113,10514,2015,392,6969,0.0562491031711867,B,B
060611003113,10514,2016,384,6953,0.0552279591543219,B,B
060611003113,10514,2017,342,6907,0.0495149847980310,A,B
060611003113,10514,2018,329,6824,0.0482121922626026,A,B
060611003113,10514,2019,262,6836,0.0383265067290813,B,B
060611003113,10514,2020,277,6768,0.0409278959810875,B,B
060611003113,10514,2021,221,6728,0.0328478002378121,B,B
060611003122,10514,2003,562,5488,0.1024052478134111,B,
060611003122,10514,2004,493,5433,0.0907417632983619,B,
060611003122,10514,2005,482,5410,0.0890942698706100,B,
060611003122,10514,2006,534,5354,0.0997385132611132,A,
060611003122,10514,2007,440,5333,0.0825051565722858,A,
060611003122,10514,2008,345,5304,0.0650452488687783,B,B
060611003122,10514,2009,368,5316,0.0692249811888638,B,B
060611003122,10514,2010,371,5455,0.0680109990834097,B,B
060611003122,10514,2011,352,5428,0.0648489314664702,B,A
060611003122,10514,2012,374,5388,0.0694135115070527,B,A
060611003122,10514,2013,402,5344,0.0752245508982036,B,B
060611003122,10514,2014,365,5316,0.0686606471030850,B,B
060611003122,10514,2015,314,5250,0.0598095238095238,B,B
060611003122,10514,2016,326,5208,0.0625960061443932,A,B
060611003122,10514,2017,271,5136,0.0527647975077882,A,B
060611003122,10514,2018,268,5119,0.0523539753858175,A,B
060611003122,10514,2019,222,5060,0.0438735177865613,A,B
060611003122,10514,2020,241,5000,0.0482000000000000,A,B
060611003122,10514,2021,202,4950,0.0408080808080808,A,A
060611003132,10514,2003,336,4456,0.0754039497307002,B,
060611003132,10514,2004,302,4399,0.0686519663559900,B,
060611003132,10514,2005,321,4315,0.0743916570104287,B,
060611003132,10514,2006,377,4256,0.0885808270676692,B,
060611003132,10514,2007,308,4214,0.0730897009966777,B,
060611003132,10514,2008,211,4197,0.0502740052418394,B,B
060611003132,10514,2009,235,4113,0.0571359105275954,B,B
060611003132,10514,2010,239,4079,0.0585927923510664,B,B
060611003132,10514,2011,227,4004,0.0566933066933067,B,B
060611003132,10514,2012,264,3978,0.0663650075414781,B,B
060611003132,10514,2013,318,3945,0.0806083650190114,B,B
060611003132,10514,2014,242,3899,0.0620671967171069,B,B
060611003132,10514,2015,238,3899,0.0610412926391382,B,B
060611003132,10514,2016,224,3884,0.0576725025746653,A,B
060611003132,10514,2017,201,3825,0.0525490196078431,A,B
060611003132,10514,2018,188,3801,0.0494606682451986,A,B
060611003132,10514,2019,170,3745,0.0453938584779706,A,B
060611003132,10514,2020,186,3716,0.0500538213132400,A,B
060611003132,10514,2021,144,3651,0.0394412489728841,A,A
060611003142,10514,2003,310,3512,0.0882687927107061,B,
060611003142,10514,2004,313,3461,0.0904362900895695,B,
060611003142,10514,2005,316,3419,0.0924246855805791,B,
060611003142,10514,2006,290,3387,0.0856214939474461,B,
060611003142,10514,2007,267,3338,0.0799880167765129,A,
060611003142,10514,2008,173,3299,0.0524401333737496,B,B
060611003142,10514,2009,172,3251,0.0529067979083359,B,B
060611003142,10514,2010,166,3309,0.0501662133575098,B,B
060611003142,10514,2011,182,3281,0.0554708930204206,B,B
060611003142,10514,2012,195,3220,0.0605590062111801,B,A
060611003142,10514,2013,222,3215,0.0690513219284603,B,B
060611003142,10514,2014,223,3212,0.0694271481942715,B,B
060611003142,10514,2015,190,3204,0.0593008739076155,B,B
060611003142,10514,2016,172,3169,0.0542757967813190,B,B
060611003142,10514,2017,154,3134,0.0491384811742182,A,B
060611003142,10514,2018,156,3110,0.0501607717041801,A,B
060611003142,10514,2019,149,3055,0.0487725040916530,A,B
060611003142,10514,2020,144,3022,0.0476505625413633,A,B
060611003142,10514,2021,111,2971,0.0373611578593066,B,B
060611003153,10514,2003,706,6824,0.1034583821805393,B,
060611003153,10514,2004,750,6763,0.1108975306816502,B,
060611003153,10514,2005,691,6714,0.1029192731605600,B,
060611003153,10514,2006,813,6691,0.1215065012703632,A,
060611003153,10514,2007,827,6551,0.1262402686612731,A,
060611003153,10514,2008,580,6480,0.0895061728395062,A,B
060611003153,10514,2009,560,6454,0.0867678958785249,A,B
060611003153,10514,2010,556,6689,0.0831215428315144,A,B
060611003153,10514,2011,637,6660,0.0956456456456456,A,A
060611003153,10514,2012,659,6655,0.0990232907588279,A,A
060611003153,10514,2013,631,6595,0.0956785443517816,A,A
060611003153,10514,2014,568,6608,0.0859564164648910,A,A
060611003153,10514,2015,529,6596,0.0802001212856277,A,A
060611003153,10514,2016,506,6508,0.0777504609711125,A,A
060611003153,10514,2017,435,6446,0.0674837108284207,A,A
060611003153,10514,2018,408,6420,0.0635514018691589,A,A
060611003153,10514,2019,353,6372,0.0553986189579410,A,A
060611003153,10514,2020,405,6295,0.0643367752184273,A,A
060611003153,10514,2021,344,6223,0.0552788044351599,A,A
060611004011,10514,2003,2031,18737,0.1083951539734216,B,
060611004011,10514,2004,1908,18661,0.1022453244735009,B,
060611004011,10514,2005,1828,18633,0.0981055117265067,B,
060611004011,10514,2006,1622,18549,0.0874440670656100,B,
060611004011,10514,2007,1498,18479,0.0810649926944099,A,
060611004011,10514,2008,1311,18378,0.0713352921971923,A,B
060611004011,10514,2009,1439,18381,0.0782873619498395,B,B
060611004011,10514,2010,1501,18915,0.0793550092519165,A,B
060611004011,10514,2011,1538,18836,0.0816521554470164,A,B
060611004011,10514,2012,1589,18731,0.0848326303988041,A,A
060611004011,10514,2013,1632,18585,0.0878127522195319,A,A
060611004011,10514,2014,1403,18450,0.0760433604336043,A,B
060611004011,10514,2015,1352,18287,0.0739323016350413,A,A
060611004011,10514,2016,1173,18075,0.0648962655601660,A,A
060611004011,10514,2017,1020,17903,0.0569736915600737,A,A
060611004011,10514,2018,921,17735,0.0519312094727939,A,A
060611004011,10514,2019,925,17528,0.0527727065267001,A,A
060611004011,10514,2020,910,17232,0.0528087279480037,A,A
060611004011,10514,2021,872,16885,0.0516434705359787,A,A
060611004022,10514,2003,761,6196,0.1228211749515817,B,
060611004022,10514,2004,746,6175,0.1208097165991903,A,
060611004022,10514,2005,655,6137,0.1067296724784096,B,
060611004022,10514,2006,648,6045,0.1071960297766749,A,
060611004022,10514,2007,595,5968,0.0996983914209115,A,
060611004022,10514,2008,516,5941,0.0868540649722269,A,B
060611004022,10514,2009,572,5871,0.0974280361096917,A,A
060611004022,10514,2010,545,6075,0.0897119341563786,A,B
060611004022,10514,2011,551,5965,0.0923721709974853,A,A
060611004022,10514,2012,611,5904,0.1034891598915989,A,A
060611004022,10514,2013,609,5848,0.1041381668946648,A,A
060611004022,10514,2014,528,5758,0.0916985064258423,A,A
060611004022,10514,2015,485,5695,0.0851624231782265,A,A
060611004022,10514,2016,448,5609,0.0798716348725263,A,A
060611004022,10514,2017,416,5541,0.0750767009565061,A,A
060611004022,10514,2018,338,5454,0.0619728639530620,A,A
060611004022,10514,2019,354,5353,0.0661311414160284,A,A
060611004022,10514,2020,329,5265,0.0624881291547958,A,A
060611004022,10514,2021,287,5147,0.0557606372644259,A,A
060611004032,10514,2003,615,5846,0.1052001368457065,B,
060611004032,10514,2004,558,5762,0.0968413745227352,B,
060611004032,10514,2005,551,5738,0.0960264900662252,B,
060611004032,10514,2006,509,5647,0.0901363555870374,B,
060611004032,10514,2007,432,5609,0.0770190764842218,A,
060611004032,10514,2008,456,5539,0.0823253294818559,A,B
060611004032,10514,2009,496,5483,0.0904614262265183,A,B
060611004032,10514,2010,537,5675,0.0946255506607930,A,B
060611004032,10514,2011,524,5607,0.0934546103085429,A,B
060611004032,10514,2012,567,5546,0.1022358456545258,A,A
060611004032,10514,2013,617,5494,0.1123043319985439,A,A
060611004032,10514,2014,536,5401,0.0992408813182744,A,A
060611004032,10514,2015,526,5331,0.0986681673232039,A,A
060611004032,10514,2016,473,5312,0.0890436746987952,A,A
060611004032,10514,2017,404,5259,0.0768206883437916,A,A
060611004032,10514,2018,400,5203,0.0768787238131847,A,A
060611004032,10514,2019,400,5102,0.0784006272050176,A,A
060611004032,10514,2020,373,5045,0.0739345887016848,A,A
060611004032,10514,2021,380,4978,0.0763358778625954,A,A
060611004042,10514,2003,1021,11054,0.0923647548398770,B,
060611004042,10514,2004,995,10958,0.0908012411023909,B,
060611004042,10514,2005,930,10947,0.0849547821320910,B,
060611004042,10514,2006,841,10786,0.0779714444650473,B,
060611004042,10514,2007,758,10745,0.0705444392740810,B,
060611004042,10514,2008,706,10613,0.0665221897672666,A,B
060611004042,10514,2009,817,10546,0.0774701308553006,B,B
060611004042,10514,2010,891,10621,0.0838904057998305,A,B
060611004042,10514,2011,877,10569,0.0829785220929132,A,B
060611004042,10514,2012,954,10445,0.0913355672570608,A,B
060611004042,10514,2013,961,10382,0.0925640531689463,A,A
060611004042,10514,2014,858,10292,0.0833657209483094,A,B
060611004042,10514,2015,850,10298,0.0825402990872014,A,A
060611004042,10514,2016,793,10203,0.0777222385572871,A,A
060611004042,10514,2017,678,10107,0.0670822202433957,A,A
060611004042,10514,2018,631,10033,0.0628924548988339,A,A
060611004042,10514,2019,636,9980,0.0637274549098196,A,A
060611004042,10514,2020,573,9881,0.0579900819755086,A,A
060611004042,10514,2021,549,9749,0.0563134680480049,A,A
060611004052,10514,2003,606,7992,0.0758258258258258,B,
060611004052,10514,2004,582,7868,0.0739705134722928,B,
060611004052,10514,2005,532,7808,0.0681352459016393,B,
060611004052,10514,2006,493,7747,0.0636375371111398,B,
060611004052,10514,2007,470,7657,0.0613817421966828,B,
060611004052,10514,2008,384,7624,0.0503672612801679,B,B
060611004052,10514,2009,414,7550,0.0548344370860927,B,B
060611004052,10514,2010,419,7771,0.0539184146184532,B,B
060611004052,10514,2011,456,7660,0.0595300261096606,B,B
060611004052,10514,2012,473,7639,0.0619190993585548,B,B
060611004052,10514,2013,505,7579,0.0666314817258214,B,B
060611004052,10514,2014,449,7527,0.0596519197555467,B,B
060611004052,10514,2015,423,7482,0.0565356856455493,B,B
060611004052,10514,2016,353,7386,0.0477931221229353,B,B
060611004052,10514,2017,309,7273,0.0424859067784958,B,B
060611004052,10514,2018,308,7121,0.0432523521977250,B,B
060611004052,10514,2019,267,7007,0.0381047523904667,B,B
060611004052,10514,2020,275,6916,0.0397628687102371,B,B
060611004052,10514,2021,263,6812,0.0386083382266588,B,B
060611004062,10514,2003,476,4784,0.0994983277591973,B,
060611004062,10514,2004,430,4738,0.0907555930772478,B,
060611004062,10514,2005,376,4688,0.0802047781569966,B,
060611004062,10514,2006,378,4605,0.0820846905537459,B,
060611004062,10514,2007,344,4558,0.0754716981132075,B,
060611004062,10514,2008,320,4545,0.0704070407040704,A,B
060611004062,10514,2009,371,4474,0.0829235583370586,A,B
060611004062,10514,2010,367,4684,0.0783518360375747,B,B
060611004062,10514,2011,384,4618,0.0831528800346470,A,B
060611004062,10514,2012,409,4572,0.0894575678040245,A,B
060611004062,10514,2013,383,4548,0.0842128408091469,B,A
060611004062,10514,2014,351,4459,0.0787172011661808,A,A
060611004062,10514,2015,342,4373,0.0782071804253373,A,B
060611004062,10514,2016,315,4283,0.0735465795003502,A,A
060611004062,10514,2017,273,4215,0.0647686832740214,A,A
060611004062,10514,2018,251,4164,0.0602785782901057,A,B
060611004062,10514,2019,247,4091,0.0603764360791982,A,A
060611004062,10514,2020,227,4071,0.0557602554654876,A,A
060611004062,10514,2021,222,3999,0.0555138784696174,A,A
060611004072,10514,2003,459,5178,0.0886442641946698,B,
060611004072,10514,2004,463,5114,0.0905357841220180,B,
060611004072,10514,2005,413,5032,0.0820747217806041,B,
060611004072,10514,2006,393,4957,0.0792818236836796,B,
060611004072,10514,2007,357,4852,0.0735779060181369,B,
060611004072,10514,2008,270,4844,0.0557390586292320,B,B
060611004072,10514,2009,283,4830,0.0585921325051760,B,B
060611004072,10514,2010,320,4996,0.0640512409927942,B,B
060611004072,10514,2011,372,4941,0.0752884031572556,B,B
060611004072,10514,2012,401,4891,0.0819873236556941,B,B
060611004072,10514,2013,422,4873,0.0865996306176893,A,B
060611004072,10514,2014,375,4847,0.0773674437796575,A,B
060611004072,10514,2015,334,4792,0.0696994991652755,A,B
060611004072,10514,2016,307,4696,0.0653747870528109,A,B
060611004072,10514,2017,233,4621,0.0504219865829907,A,B
060611004072,10514,2018,225,4577,0.0491588376665938,A,A
060611004072,10514,2019,247,4514,0.0547186530793088,A,A
060611004072,10514,2020,232,4478,0.0518088432335864,A,A
060611004072,10514,2021,250,4387,0.0569865511739230,A,A
060611004082,10514,2003,783,10305,0.0759825327510917,B,
060611004082,10514,2004,753,10200,0.0738235294117647,B,
060611004082,10514,2005,675,10150,0.0665024630541872,B,
060611004082,10514,2006,608,10062,0.0604253627509441,B,
060611004082,10514,2007,616,9993,0.0616431502051436,B,
060611004082,10514,2008,528,9976,0.0529270248596632,B,B
060611004082,10514,2009,561,9924,0.0565296251511487,B,B
060611004082,10514,2010,633,10121,0.0625432269538583,B,B
060611004082,10514,2011,690,10009,0.0689379558397442,B,B
060611004082,10514,2012,791,9934,0.0796255284880209,B,B
060611004082,10514,2013,817,9848,0.0829610073111292,B,B
060611004082,10514,2014,702,9778,0.0717938228676621,B,B
060611004082,10514,2015,714,9681,0.0737527114967462,A,B
060611004082,10514,2016,645,9631,0.0669712387083377,A,B
060611004082,10514,2017,577,9509,0.0606793563992008,A,B
060611004082,10514,2018,490,9411,0.0520667304218468,A,B
060611004082,10514,2019,515,9272,0.0555435720448663,A,B
060611004082,10514,2020,492,9121,0.0539414537879618,A,A
060611004082,10514,2021,470,9011,0.0521584729774720,A,A
060611006011,10514,2003,1711,19635,0.0871403106697224,B,
060611006011,10514,2004,1687,19615,0.0860056079530971,B,
060611006011,10514,2005,1587,19531,0.0812554400696329,B,
060611006011,10514,2006,1376,19361,0.0710707091575848,B,
060611006011,10514,2007,1148,19285,0.0595281306715063,B,
060611006011,10514,2008,1050,19319,0.0543506392670428,B,B
060611006011,10514,2009,1278,19301,0.0662141857934822,B,B
060611006011,10514,2010,1243,19663,0.0632151757107257,B,B
060611006011,10514,2011,1418,19690,0.0720162519045201,B,B
060611006011,10514,2012,1410,19588,0.0719828466408005,B,B
060611006011,10514,2013,1427,19539,0.0730334203388096,B,B
060611006011,10514,2014,1256,19343,0.0649330507160213,B,B
060611006011,10514,2015,1210,19116,0.0632977610378740,B,B
060611006011,10514,2016,1044,18980,0.0550052687038988,B,B
060611006011,10514,2017,927,18912,0.0490164974619289,A,B
060611006011,10514,2018,823,18778,0.0438278836936841,A,B
060611006011,10514,2019,761,18630,0.0408480944712829,A,B
060611006011,10514,2020,836,18383,0.0454767992166676,A,B
060611006011,10514,2021,721,18169,0.0396829764984314,A,B
060611006022,10514,2003,299,5136,0.0582165109034268,C,
060611006022,10514,2004,297,5099,0.0582467150421651,B,
060611006022,10514,2005,300,5080,0.0590551181102362,B,
060611006022,10514,2006,264,5029,0.0524955259494929,B,
060611006022,10514,2007,239,5009,0.0477141145937313,B,
060611006022,10514,2008,208,5018,0.0414507772020725,B,C
060611006022,10514,2009,278,5018,0.0554005579912316,B,B
060611006022,10514,2010,284,4880,0.0581967213114754,B,B
060611006022,10514,2011,293,4831,0.0606499689505278,B,B
060611006022,10514,2012,290,4761,0.0609115731989078,B,B
060611006022,10514,2013,269,4730,0.0568710359408034,B,B
060611006022,10514,2014,241,4703,0.0512438868807144,B,B
060611006022,10514,2015,225,4644,0.0484496124031008,B,B
060611006022,10514,2016,222,4627,0.0479792522152583,B,B
060611006022,10514,2017,183,4591,0.0398605968198650,B,B
060611006022,10514,2018,175,4577,0.0382346515184619,B,B
060611006022,10514,2019,174,4570,0.0380743982494530,B,B
060611006022,10514,2020,173,4549,0.0380303363376566,B,B
060611006022,10514,2021,158,4527,0.0349017009056770,B,B
060611006032,10514,2003,233,4213,0.0553050083076193,C,
060611006032,10514,2004,234,4149,0.0563991323210412,C,
060611006032,10514,2005,252,4096,0.0615234375000000,B,
060611006032,10514,2006,212,4045,0.0524103831891224,B,
060611006032,10514,2007,175,3998,0.0437718859429715,B,
060611006032,10514,2008,178,3947,0.0450975424372941,B,C
060611006032,10514,2009,216,3907,0.0552853852060404,B,C
060611006032,10514,2010,201,3812,0.0527282266526758,B,B
060611006032,10514,2011,226,3763,0.0600584639914961,B,B
060611006032,10514,2012,242,3734,0.0648098553829673,B,B
060611006032,10514,2013,247,3692,0.0669014084507042,B,B
060611006032,10514,2014,216,3644,0.0592755214050494,B,B
060611006032,10514,2015,213,3620,0.0588397790055249,B,B
060611006032,10514,2016,178,3579,0.0497345627270187,B,B
060611006032,10514,2017,167,3536,0.0472285067873303,B,B
060611006032,10514,2018,155,3503,0.0442477876106195,A,B
060611006032,10514,2019,141,3429,0.0411198600174978,A,B
060611006032,10514,2020,141,3379,0.0417283219887541,B,B
060611006032,10514,2021,142,3300,0.0430303030303030,A,B
060611006043,10514,2003,889,9101,0.0976815734534666,B,
060611006043,10514,2004,863,9019,0.0956868832464797,B,
060611006043,10514,2005,787,8987,0.0875709357961500,B,
060611006043,10514,2006,734,8888,0.0825832583258326,B,
060611006043,10514,2007,667,8854,0.0753331827422634,B,
060611006043,10514,2008,587,8784,0.0668260473588342,A,B
060611006043,10514,2009,674,8725,0.0772492836676218,B,B
060611006043,10514,2010,635,8686,0.0731061478240847,B,B
060611006043,10514,2011,699,8629,0.0810059103024684,A,B
060611006043,10514,2012,750,8560,0.0876168224299065,A,B
060611006043,10514,2013,771,8504,0.0906632173095014,A,A
060611006043,10514,2014,697,8425,0.0827299703264095,A,B
060611006043,10514,2015,716,8372,0.0855231724796942,A,B
060611006043,10514,2016,682,8347,0.0817060021564634,A,A
060611006043,10514,2017,637,8271,0.0770160802804981,A,A
060611006043,10514,2018,561,8221,0.0682398734947087,A,A
060611006043,10514,2019,558,8124,0.0686853766617430,A,A
060611006043,10514,2020,587,8028,0.0731190832087693,A,A
060611006043,10514,2021,572,7936,0.0720766129032258,A,A
060611006052,10514,2003,700,9190,0.0761697497279652,B,
060611006052,10514,2004,721,9102,0.0792133597011646,B,
060611006052,10514,2005,611,9160,0.0667030567685589,B,
060611006052,10514,2006,594,9172,0.0647623201046664,B,
060611006052,10514,2007,498,9077,0.0548639418310014,B,
060611006052,10514,2008,462,8963,0.0515452415485886,B,B
